Date,No.of Transaction,Total Share,Amount,Max.price,Min.price,Closing Price
2010-04-22,1,100.00,17100.00,171.00,171.00,171.00
2010-05-17,2,151.00,25670.00,170.00,170.00,170.00
2010-05-18,2,61.00,10370.00,170.00,170.00,170.00
2010-06-06,1,31.00,5177.00,167.00,167.00,167.00
2010-06-09,1,500.00,85000.00,170.00,170.00,170.00
2010-06-28,2,20.00,3310.00,167.00,164.00,164.00
2010-07-04,3,60.00,9630.00,161.00,158.00,158.00
2010-07-05,2,20.00,3070.00,155.00,152.00,152.00
2010-07-12,3,20020.00,2902960.00,149.00,145.00,145.00
2010-07-13,7,27000.00,3861000.00,143.00,143.00,143.00
2010-07-19,7,276.00,38076.00,141.00,135.00,135.00
2010-07-20,7,330.00,43606.00,133.00,130.00,131.00
2010-07-21,1,12.00,1548.00,129.00,129.00,129.00
2010-08-03,1,2000.00,254000.00,127.00,127.00,127.00
2010-08-04,1,9522.00,1209294.00,127.00,127.00,127.00
2010-08-08,2,80.00,10320.00,129.00,129.00,129.00
2010-08-11,1,23.00,3013.00,131.00,131.00,131.00
2010-08-19,1,100.00,12900.00,129.00,129.00,129.00
2010-08-30,2,178.00,22606.00,127.00,127.00,127.00
2010-09-12,1,100.00,12800.00,128.00,128.00,128.00
2010-11-21,1,11844.00,1492344.00,126.00,126.00,126.00
2010-11-24,3,690.00,88370.00,130.00,128.00,130.00
2010-12-22,5,70.00,9240.00,132.00,132.00,132.00
2010-12-23,1,14.00,1876.00,134.00,134.00,134.00
2010-12-27,1,14.00,1904.00,136.00,136.00,136.00
2010-12-29,5,6404.00,871056.00,138.00,136.00,136.00
2011-01-10,1,14.00,1932.00,138.00,138.00,138.00
2011-02-02,9,1060.00,143140.00,136.00,133.00,133.00
2011-03-16,1,14.00,1834.00,131.00,131.00,131.00
2011-03-22,1,173.00,22663.00,131.00,131.00,131.00
2011-03-24,1,28.00,3612.00,129.00,129.00,129.00
2011-03-31,2,53.00,6689.00,127.00,125.00,125.00
2011-05-02,1,600.00,76200.00,127.00,127.00,127.00
2011-05-09,2,64.00,8000.00,125.00,125.00,125.00
2011-05-18,2,28.00,3588.00,129.00,127.00,129.00
2011-06-14,6,2218.00,266320.00,127.00,120.00,120.00
2011-07-04,1,28.00,3304.00,118.00,118.00,118.00
2011-08-25,1,120.00,13920.00,116.00,116.00,116.00
2011-08-28,2,166.00,19256.00,116.00,116.00,116.00
2011-11-08,1,14.00,1596.00,114.00,114.00,114.00
2012-01-04,1,18.00,2016.00,112.00,112.00,112.00
2012-01-05,2,28.00,3080.00,110.00,110.00,110.00
2012-01-31,1,36.00,3888.00,108.00,108.00,108.00
2012-02-01,7,121.00,12826.00,106.00,106.00,106.00
2012-02-02,4,530.00,56150.00,106.00,105.00,106.00
2012-02-05,4,1807.00,181538.00,104.00,98.00,98.00
2012-02-07,2,2263.00,221829.00,99.00,98.00,98.00
2012-02-12,2,231.00,22407.00,97.00,97.00,97.00
2012-02-21,3,104.00,10270.00,100.00,98.00,100.00
2012-03-01,2,47.00,4590.00,98.00,97.00,97.00
2012-03-12,4,80.00,7660.00,96.00,95.00,95.00
2012-03-13,4,80.00,7600.00,95.00,95.00,95.00
2012-04-05,1,100.00,9600.00,96.00,96.00,96.00
2012-04-10,1,100.00,9700.00,97.00,97.00,97.00
2012-07-04,1,20.00,1960.00,98.00,98.00,98.00
2012-08-14,1,58.00,5742.00,99.00,99.00,99.00
2012-08-19,1,820.00,82000.00,100.00,100.00,100.00
2012-08-21,3,102.00,10608.00,106.00,102.00,106.00
2012-08-27,2,22.00,2400.00,110.00,108.00,110.00
2012-09-02,1,82.00,9184.00,112.00,112.00,112.00
2012-10-01,5,500.00,59000.00,122.00,114.00,122.00
2012-10-02,1,34.00,4216.00,124.00,124.00,124.00
2012-10-03,11,3887.00,527380.00,136.00,126.00,136.00
2012-10-04,5,900.00,127000.00,146.00,138.00,146.00
2012-10-07,11,1313.00,196453.00,153.00,148.00,151.00
2012-10-08,2,133.00,20016.00,152.00,150.00,150.00
2012-10-11,1,100.00,14700.00,147.00,147.00,147.00
2012-10-14,5,1331.00,194302.00,148.00,143.00,143.00
2012-10-15,6,715.00,102920.00,146.00,142.00,146.00
