Date,No.of Transaction,Total Share,Amount,Max.price,Min.price,Closing Price
2013-06-19,5,50.00,7650.00,153.00,153.00,153.00
2013-06-20,6,314.00,52452.00,168.00,156.00,168.00
2013-06-23,45,1886.00,346462.00,184.00,171.00,184.00
2013-06-24,41,1552.00,312450.00,202.00,187.00,202.00
2013-06-25,73,2375.00,500355.00,222.00,192.00,212.00
2013-06-26,1,10.00,2220.00,222.00,222.00,222.00
2013-06-27,35,1314.00,263636.00,218.00,200.00,200.00
2013-06-30,26,438.00,83121.00,196.00,182.00,182.00
2013-07-01,3,275.00,49476.00,182.00,179.00,180.00
2013-07-02,7,212.00,39291.00,189.00,183.00,185.00
2013-07-03,10,195.00,35420.00,186.00,180.00,186.00
2013-07-04,9,356.00,65550.00,186.00,183.00,186.00
2013-07-07,19,477.00,95995.00,204.00,189.00,204.00
2013-07-08,13,247.00,50260.00,208.00,200.00,204.00
2013-07-09,11,441.00,92008.00,212.00,206.00,212.00
2013-07-10,19,505.00,107396.00,215.00,210.00,212.00
2013-07-11,25,887.00,197564.00,233.00,208.00,233.00
2013-07-14,9,404.00,94277.00,236.00,232.00,232.00
2013-07-15,15,386.00,92124.00,244.00,232.00,239.00
2013-07-16,12,666.00,160519.00,247.00,235.00,247.00
2013-07-17,41,1245.00,324523.00,268.00,249.00,268.00
2013-07-21,11,188.00,50122.00,280.00,250.00,280.00
2013-07-22,45,743.00,204951.00,285.00,270.00,285.00
2013-07-23,10,192.00,55709.00,300.00,285.00,300.00
2013-07-24,5,118.00,34292.00,294.00,290.00,290.00
2013-07-25,9,584.00,170894.00,300.00,290.00,295.00
2013-07-28,4,90.00,26739.00,300.00,295.00,296.00
2013-07-29,21,1607.00,485681.00,306.00,298.00,304.00
2013-07-30,13,950.00,284681.00,310.00,298.00,305.00
2013-07-31,1,18.00,5526.00,307.00,307.00,307.00
2013-08-01,6,108.00,33189.00,310.00,304.00,304.00
2013-08-04,4,106.00,32258.00,305.00,301.00,301.00
2013-08-05,16,170.00,51710.00,307.00,301.00,301.00
2013-08-06,5,530.00,158356.00,300.00,295.00,300.00
2013-08-07,3,30.00,8960.00,300.00,298.00,298.00
2013-08-08,7,277.00,83364.00,303.00,300.00,303.00
2013-08-11,3,48.00,14304.00,298.00,298.00,298.00
2013-08-12,11,476.00,145531.00,309.00,296.00,296.00
2013-08-13,12,236.00,71822.00,310.00,300.00,305.00
2013-08-14,7,554.00,168674.00,313.00,301.00,313.00
2013-08-15,9,319.00,105882.00,344.00,308.00,344.00
2013-08-18,26,932.00,342246.00,378.00,346.00,366.00
2013-08-19,6,331.00,123956.00,382.00,368.00,368.00
2013-08-20,13,1589.00,588769.00,376.00,355.00,360.00
2013-08-25,4,212.00,75146.00,355.00,353.00,355.00
2013-08-26,3,54.00,19290.00,360.00,355.00,360.00
2013-08-27,5,863.00,317635.00,369.00,362.00,362.00
2013-09-01,3,56.00,19754.00,355.00,348.00,348.00
2013-09-03,2,475.00,166320.00,357.00,350.00,357.00
2013-09-10,2,60.00,21070.00,357.00,350.00,357.00
2013-09-11,4,40.00,14070.00,357.00,350.00,357.00
2013-09-12,2,79.00,27342.00,350.00,343.00,343.00
2013-09-15,20,776.00,251140.00,337.00,313.00,322.00
2013-09-16,1,75.00,23700.00,316.00,316.00,316.00
2013-09-17,3,171.00,53846.00,316.00,310.00,315.00
2013-09-19,10,456.00,145605.00,321.00,315.00,315.00
2013-09-22,1,44.00,13596.00,309.00,309.00,309.00
2013-09-23,2,20.00,6250.00,315.00,310.00,315.00
2013-09-25,2,53.00,16562.00,316.00,310.00,316.00
2013-09-26,2,63.00,19857.00,317.00,311.00,317.00
2013-09-30,1,89.00,27679.00,311.00,311.00,311.00
2013-10-01,1,10.00,3050.00,305.00,305.00,305.00
2013-10-03,1,10.00,3050.00,305.00,305.00,305.00
2013-10-09,5,80.00,25912.00,335.00,311.00,335.00
2013-10-10,4,248.00,85524.00,347.00,341.00,345.00
2013-10-17,2,60.00,20040.00,339.00,333.00,333.00
2013-10-21,2,52.00,17868.00,345.00,339.00,345.00
2013-10-22,6,325.00,115171.00,357.00,350.00,357.00
2013-10-23,16,556.00,202639.00,371.00,361.00,365.00
2013-10-24,2,64.00,23808.00,372.00,372.00,372.00
2013-10-28,5,188.00,69012.00,372.00,358.00,358.00
2013-10-29,2,62.00,21940.00,356.00,353.00,356.00
2013-10-30,5,126.00,43805.00,350.00,345.00,345.00
2013-10-31,5,100.00,34860.00,351.00,345.00,345.00
2013-11-07,4,85.00,30367.00,365.00,351.00,358.00
2013-11-10,3,108.00,39490.00,372.00,365.00,365.00
2013-11-11,7,353.00,130037.00,386.00,365.00,386.00
2013-11-12,7,268.00,107310.00,416.00,393.00,416.00
2013-11-13,2,162.00,66515.00,415.00,410.00,410.00
2013-11-14,19,2105.00,887844.00,449.00,410.00,449.00
2013-11-21,2,20.00,9230.00,466.00,457.00,466.00
2013-11-24,2,20.00,9590.00,484.00,475.00,484.00
2013-11-26,4,68.00,34010.00,502.00,493.00,502.00
2013-11-28,2,49.00,25088.00,512.00,512.00,512.00
2013-12-01,4,290.00,150290.00,532.00,512.00,532.00
2013-12-02,5,51.00,28193.00,574.00,532.00,574.00
2013-12-03,5,50.00,30140.00,619.00,585.00,619.00
2013-12-04,5,324.00,205340.00,667.00,630.00,667.00
2013-12-05,3,30.00,20790.00,706.00,680.00,706.00
2013-12-09,8,886.00,641875.00,734.00,692.00,734.00
2013-12-10,6,151.00,113987.00,792.00,748.00,792.00
2013-12-11,2,62.00,49564.00,800.00,798.00,798.00
2013-12-12,2,244.00,190392.00,783.00,768.00,768.00
2013-12-15,3,64.00,48620.00,770.00,755.00,770.00
2014-01-12,1,19.00,14915.00,785.00,785.00,785.00
2014-01-13,1,13.00,10205.00,785.00,785.00,785.00
2014-01-14,4,114.00,92282.00,816.00,785.00,816.00
2014-01-16,5,299.00,244915.00,832.00,816.00,817.00
2014-01-21,5,500.00,447370.00,898.00,833.00,898.00
2014-01-22,2,20.00,17450.00,881.00,864.00,864.00
2014-01-23,1,10.00,8470.00,847.00,847.00,847.00
2014-01-28,5,629.00,516302.00,836.00,815.00,815.00
2014-01-29,4,273.00,211855.00,800.00,769.00,775.00
2014-02-02,2,20.00,15790.00,790.00,789.00,790.00
2014-02-03,6,60.00,50300.00,869.00,805.00,869.00
2014-02-04,4,360.00,315382.00,886.00,852.00,875.00
2014-02-05,7,178.00,157854.00,909.00,875.00,900.00
2014-02-06,5,130.00,115690.00,900.00,882.00,882.00
2014-02-09,2,23.00,20065.00,882.00,865.00,882.00
2014-02-10,3,106.00,96462.00,934.00,899.00,934.00
2014-02-11,7,313.00,306748.00,1008.00,952.00,989.00
2014-02-12,10,263.00,264760.00,1020.00,1000.00,1020.00
2014-02-13,5,105.00,113146.00,1102.00,1040.00,1100.00
2014-02-16,11,396.00,436540.00,1120.00,1095.00,1095.00
2014-02-17,5,149.00,168814.00,1160.00,1116.00,1160.00
2014-02-18,3,59.00,69797.00,1183.00,1183.00,1183.00
2014-02-20,3,30.00,36650.00,1230.00,1206.00,1230.00
2014-02-23,3,80.00,99264.00,1254.00,1230.00,1254.00
2014-02-24,4,80.00,97400.00,1230.00,1210.00,1210.00
2014-02-25,1,30.00,36450.00,1215.00,1215.00,1215.00
2014-02-26,2,100.00,121000.00,1210.00,1210.00,1210.00
2014-03-03,5,154.00,181500.00,1186.00,1157.00,1157.00
2014-03-04,6,192.00,204188.00,1134.00,1042.00,1042.00
2014-03-05,8,205.00,206590.00,1022.00,1000.00,1001.00
2014-03-06,9,395.00,394706.00,1005.00,985.00,1005.00
2014-03-09,5,230.00,231280.00,1040.00,1000.00,1040.00
2014-03-10,7,402.00,422140.00,1060.00,1040.00,1041.00
2014-03-11,8,331.00,340119.00,1041.00,1001.00,1021.00
